Training Step,Steps,Reward
0,200.0,-200.0
25000,200.0,-200.0
50000,200.0,-200.0
75000,197.74166666666667,-197.74166666666667
100000,189.76166666666666,-189.76166666666666
125000,171.385,-171.385
150000,153.27,-153.27
175000,140.01833333333335,-140.01833333333335
200000,139.02333333333334,-139.02333333333334
225000,133.90333333333334,-133.90333333333334
250000,127.06,-127.06
275000,120.61333333333334,-120.61333333333334
300000,120.29166666666667,-120.29166666666667
325000,120.27499999999998,-120.27499999999998
350000,119.68666666666667,-119.68666666666667
375000,121.59333333333332,-121.59333333333332
400000,123.995,-123.995
425000,122.42999999999999,-122.42999999999999
450000,116.17333333333333,-116.17333333333333
475000,111.72833333333331,-111.72833333333331
500000,109.63833333333334,-109.63833333333334
