Training Step,Steps,Reward
0,98.065,-915.8050000000001
25000,85.08500000000001,-87.56000000000002
50000,94.08500000000001,-94.08500000000001
75000,85.375,-85.375
100000,83.86000000000001,-83.86000000000001
125000,85.775,-85.775
150000,80.12,-80.12
175000,77.045,-77.045
200000,65.655,-65.655
225000,70.925,-70.925
250000,69.21000000000001,-69.21000000000001
275000,68.835,-68.835
300000,72.49000000000001,-72.49000000000001
325000,72.1,-72.1
350000,65.805,-70.75500000000001
375000,66.1,-74.515
400000,68.46,-73.41
425000,72.57,-72.57
450000,68.00999999999999,-68.00999999999999
475000,66.455,-67.94000000000001
500000,68.51,-78.905
