Training Step,Steps,Reward
0,0.0,0.0
50000,0.15,0.15
100000,14.56694974934698,14.56694974934698
150000,22.516569454515043,22.516569454515043
200000,12.912323570914726,12.912323570914726
250000,8.248508956168987,8.248508956168987
300000,2.559340735423873,2.559340735423873
350000,1.9097382019533464,1.9097382019533464
400000,3.1294727990509843,3.1294727990509843
450000,2.6521170788635997,2.6521170788635997
500000,1.6333171767908377,1.6333171767908377
550000,1.907327973894367,1.907327973894367
600000,9.305376134257015,9.305376134257015
650000,4.208149830982731,4.208149830982731
700000,14.705811776301235,14.705811776301235
750000,16.620650558868025,16.620650558868025
800000,7.9571100281446405,7.9571100281446405
850000,4.210489876487059,4.210489876487059
900000,7.200557270100698,7.200557270100698
950000,5.67903160758945,5.67903160758945
1000000,3.215917442970203,3.215917442970203
