Training Step,Steps,Reward
0,27.330000000000002,0.01
50000,33.5375,0.23750000000000002
100000,36.54833333333334,0.35833333333333334
150000,41.940000000000005,0.5766666666666667
200000,43.01,0.6433333333333332
250000,43.65,0.68
300000,43.75333333333333,0.6883333333333334
350000,44.65,0.7000000000000001
400000,44.42666666666667,0.7000000000000001
450000,43.85166666666667,0.71
500000,46.69666666666666,0.71
550000,47.14000000000001,0.7100000000000001
600000,48.08166666666667,0.7233333333333333
650000,45.153333333333336,0.7450000000000001
700000,43.833333333333336,0.75
750000,43.651666666666664,0.7533333333333334
800000,43.51166666666666,0.7366666666666667
850000,44.20666666666667,0.7616666666666667
900000,43.64666666666667,0.7516666666666666
950000,43.153333333333336,0.7633333333333333
1000000,43.671666666666674,0.7383333333333333
