Training Step,Reward,Value Error
25000,89.0,120.98037961794762
50000,117.0,110.26216992308036
75000,147.0,137.43390647880733
100000,160.0,162.49006897839718
125000,210.0,187.10965516453143
150000,173.0,168.0884109189501
175000,211.0,162.55311649071518
200000,215.0,173.83204126253258
225000,294.0,196.65012846846366
250000,339.0,210.13782162417192
275000,360.0,190.36505599948578
300000,391.0,173.58699067076668
325000,387.0,170.52721214375924
350000,422.0,178.95810755470302
375000,336.0,168.07689114951063
400000,335.0,160.48560871370137
425000,354.0,166.84026546031237
450000,326.0,161.42586948443204
475000,326.0,152.79330110317096
500000,342.0,164.2470068630064
525000,334.0,155.85681748052593
550000,326.0,158.01189881330356
575000,353.0,158.02106260647997
600000,376.0,148.26798866130412
625000,353.0,158.20214344142005
650000,378.0,155.35837977170013
675000,362.0,149.80018137476873
700000,365.0,145.9526760717854
725000,376.0,156.02510357787833
750000,351.0,154.13461296143942
775000,384.0,155.63392500113696
800000,422.0,158.4707783035701
825000,382.0,158.94962857337669
850000,379.0,156.2654918965418
875000,393.0,160.47619815834332
900000,389.0,161.89141965238377
925000,368.0,154.5883930324926
950000,409.0,157.09322672022972
975000,356.0,154.94933420873713
1000000,399.0,156.51057803246658
