Training Step,Steps,Reward
0,38.19499999999999,0.005
25000,38.81,0.3425
50000,41.08833333333333,0.4383333333333333
75000,45.498333333333335,0.6050000000000001
100000,50.44,0.6066666666666668
125000,50.29666666666666,0.6383333333333334
150000,47.25,0.725
175000,42.25833333333333,0.7166666666666667
200000,42.779999999999994,0.7383333333333333
225000,45.324999999999996,0.7383333333333333
250000,45.86833333333333,0.7799999999999999
275000,45.576666666666675,0.7383333333333333
300000,42.123333333333335,0.7266666666666666
325000,43.0,0.7133333333333333
350000,45.1,0.7083333333333334
375000,48.225,0.7066666666666667
400000,49.285,0.6766666666666666
425000,45.298333333333325,0.705
450000,43.70499999999999,0.705
475000,43.293333333333344,0.7033333333333333
500000,43.68166666666667,0.6866666666666666
