Training Step,Reward,Value Error
25000,20.253943374617748,119.35639549006129
50000,22.990940244655793,43.682442005310115
75000,31.652628467299344,41.407335887654604
100000,16.108141488769654,35.90432330579875
125000,22.852182001336814,25.589480166336493
150000,21.690371647858463,28.49508463948406
175000,20.957629212824198,17.78964754681181
200000,22.216110270602176,18.202947287950604
225000,31.673683433131394,9.315809623694149
250000,26.80433215400492,11.632115987871266
275000,42.61846235299126,19.24633076324469
300000,42.4725401485085,17.733527897384104
325000,22.808989455914087,6.041412838602945
350000,43.03099657998484,18.245895597145736
375000,13.152946437965905,15.625536224683456
400000,38.05879953732411,9.811143889842429
425000,34.34829770971999,15.160987987677562
450000,11.800423721205947,18.28045500826501
475000,45.53173496462537,13.33887035180481
500000,33.468476046705334,14.138239893260343
525000,5.120763831912405,24.150384902662278
550000,16.71991493864594,21.86709957586435
575000,22.45489305746572,17.548959628011538
600000,27.878705533475227,20.35031971831456
625000,28.06985334245027,17.349472271314855
650000,22.944982506470172,12.839873048872633
675000,14.715826703096077,18.663686633880133
700000,45.17742799230607,14.814748716538023
725000,35.022215172024104,12.302031046217085
750000,30.539591789456953,8.603634837236378
775000,26.768555350551804,5.44517626640685
800000,27.511613709284468,3.101361892266341
825000,14.507660811523758,9.0649557969027
850000,40.65061158484854,6.4039081904614505
875000,40.15560013525165,6.028431315550071
900000,31.97742259087739,8.038052467997868
925000,17.26267650163207,5.505423416032224
950000,29.08273638355847,3.3633304240130535
975000,26.17515785795549,5.357349446178232
1000000,15.797327481430381,7.996459220090386
