Training Step,Reward,Value Error
25000,20.253943374617748,119.35639549006129
50000,21.62244180963677,81.5194187476857
75000,24.965837362190964,68.14872446100867
100000,23.583903400241596,40.331367066254494
125000,23.537650652468603,34.300379786596615
150000,20.216898379321645,29.996296037206434
175000,21.833394287339825,23.958070784210786
200000,21.621370377094948,21.495893158082158
225000,24.94914097218592,15.102801486152186
250000,26.8980419525795,13.050290966505338
275000,33.69882598004253,13.398085458270037
300000,37.29844488516823,16.20399154950002
325000,35.966663985804615,14.340423833077246
350000,36.104175394802475,14.006945444377598
375000,26.33097749128828,13.30428155347738
400000,31.414247518424947,14.560858570557208
425000,28.520014561670006,13.532556034067817
450000,28.06917365608335,14.417528961928335
475000,30.56015213185044,15.593437782582463
500000,30.266878244178884,15.252521751110057
525000,28.040324947747703,17.209165049242475
550000,18.43638493908789,20.051908123928992
575000,14.765190609341355,21.18881470217939
600000,22.351171176528965,19.92212630739682
625000,26.13448397779707,18.416250539213653
650000,26.29784712746522,16.846555012834017
675000,21.910220850672175,16.284343984689208
700000,27.61274573395744,15.439436133096931
725000,31.63848995580875,15.260155465545083
750000,36.91307831792904,11.906804866663828
775000,30.776787437344286,8.783614049953439
800000,28.273253616431077,5.716724331969857
825000,22.929276623786677,5.870497985191965
850000,27.556628701885586,6.190075293210165
875000,31.771290843874652,7.1657651009714085
900000,37.59454477032586,6.823463991336465
925000,29.798566409253706,6.523969066526722
950000,26.107611825355974,5.635602102681051
975000,24.173523581048673,4.742034428741171
1000000,23.685073907648114,5.572379696760559
