Training Step,Steps,Reward
0,26.3,0.04
50000,35.37500000000001,0.3350000000000001
100000,44.51,0.5700000000000001
150000,44.36,0.685
200000,53.90999999999999,0.5900000000000001
250000,44.06,0.6799999999999999
300000,46.830000000000005,0.6950000000000001
350000,45.12500000000001,0.7549999999999999
400000,43.505,0.705
450000,40.56,0.7900000000000001
500000,45.06500000000001,0.735
550000,46.725,0.75
600000,45.23500000000001,0.775
650000,42.54,0.7649999999999999
700000,40.875,0.695
750000,40.61,0.7000000000000001
800000,41.66,0.77
850000,43.47,0.735
900000,47.465,0.745
950000,45.434999999999995,0.71
1000000,44.97500000000001,0.6950000000000001
