Training Step,Reward,Value Error
25000,38.0,0.0
50000,41.0,0.0
75000,48.0,0.0
100000,46.0,0.0
125000,53.0,0.0
150000,56.0,0.0
175000,50.0,0.0
200000,54.0,0.0
225000,49.0,0.0
250000,58.0,0.0
275000,50.0,0.0
300000,37.0,0.0
325000,50.0,0.0
350000,46.0,0.0
375000,48.0,0.0
400000,40.0,0.0
425000,49.0,0.0
450000,48.0,0.0
475000,51.0,0.0
500000,44.0,0.0
525000,43.0,0.0
550000,40.0,0.0
575000,43.0,0.0
600000,42.0,0.0
625000,49.0,0.0
650000,41.0,0.0
675000,44.0,0.0
700000,35.0,0.0
725000,48.0,0.0
750000,42.0,0.0
775000,45.0,0.0
800000,56.0,0.0
825000,52.0,0.0
850000,38.0,0.0
875000,57.0,0.0
900000,46.0,0.0
925000,31.0,0.0
950000,47.0,0.0
975000,45.0,0.0
1000000,43.0,0.0
