Training Step,Reward,Value Error
25000,-63603.0,102643.35109236832
50000,-60139.5,95553.31131799833
75000,-57693.0,113308.99285252565
100000,-53114.0,143647.39851294635
125000,-49708.333333333336,204569.1266579324
150000,-46599.666666666664,257347.30533196405
175000,-43649.666666666664,305161.37462072284
200000,-40614.333333333336,331819.0348789396
225000,-37479.333333333336,345996.62954206875
250000,-33954.666666666664,349605.02613339317
275000,-31040.666666666668,357312.78211088927
300000,-29266.0,372434.82312043215
325000,-28667.0,398189.5264236929
350000,-28623.666666666668,417046.3340114411
375000,-28627.333333333332,430690.5254359899
400000,-28623.0,435608.2987998826
425000,-28668.666666666668,446993.73215465044
450000,-28657.666666666668,445957.4099272834
475000,-28664.666666666668,448499.46935441095
500000,-28676.333333333332,449245.47541340673
525000,-28605.666666666668,461838.7227298145
550000,-28596.333333333332,463660.43472412654
575000,-28636.666666666668,460998.7954139635
600000,-28629.0,453576.21326706023
625000,-28582.333333333332,453360.91781369114
650000,-28539.0,452625.3161364912
675000,-28565.0,455340.757183499
700000,-28564.333333333332,454596.50573977944
725000,-28508.666666666668,459919.5546090174
750000,-28493.0,464647.354232929
775000,-28486.0,475725.7099349834
800000,-28543.333333333332,478285.0074220249
825000,-28621.333333333332,485920.4848519407
850000,-28575.333333333332,485951.5000928943
875000,-28469.0,489149.6963141716
900000,-28363.333333333332,486276.9196104615
925000,-28519.333333333332,487538.94080066326
950000,-28548.333333333332,490541.5610923453
975000,-28598.666666666668,486908.6767780997
1000000,-28568.333333333332,485995.80705028976
