Training Step,Steps,Reward
0,8.75,0.0
50000,38.46666666666666,0.3833333333333333
100000,38.166666666666664,0.5166666666666667
150000,47.31666666666666,0.5
200000,35.199999999999996,0.6
250000,41.36666666666667,0.6833333333333332
300000,40.9,0.016666666666666666
350000,41.65,0.0
400000,26.266666666666666,0.06666666666666667
450000,23.183333333333337,0.3
500000,18.033333333333335,0.10000000000000002
550000,28.75,0.25
600000,34.38333333333333,0.3333333333333333
650000,55.0,0.3333333333333333
700000,42.050000000000004,0.4000000000000001
750000,38.03333333333334,0.06666666666666667
800000,36.5,0.45
850000,18.833333333333332,0.11666666666666665
900000,40.1,0.2833333333333333
950000,42.93333333333334,0.2333333333333333
1000000,34.3,0.26666666666666666
