Training Step,Steps,Reward
0,27.77,0.01
50000,61.720000000000006,0.034999999999999996
100000,38.910000000000004,0.27999999999999997
150000,41.545,0.3
200000,35.035000000000004,0.29
250000,32.675,0.265
300000,26.819999999999993,0.28
350000,36.045,0.27999999999999997
400000,35.51,0.34500000000000003
450000,33.63,0.41
500000,40.97,0.305
550000,31.425000000000004,0.37
600000,58.775,0.32
650000,32.115,0.305
700000,31.130000000000006,0.45
750000,44.755,0.45
800000,34.86,0.38499999999999995
850000,25.45,0.33999999999999997
900000,33.635,0.5049999999999999
950000,36.255,0.42000000000000004
1000000,29.75,0.43
