Training Step,Steps,Reward
0,13.280000000000001,0.030000000000000006
50000,18.9425,0.1975
100000,22.746666666666666,0.2683333333333333
150000,29.506666666666664,0.39666666666666667
200000,31.14333333333333,0.44166666666666665
250000,33.60166666666667,0.46
300000,33.415,0.46
350000,35.093333333333334,0.4383333333333333
400000,34.01166666666666,0.4383333333333333
450000,36.06999999999999,0.48666666666666664
500000,37.309999999999995,0.5433333333333333
550000,38.91333333333333,0.5916666666666667
600000,39.89999999999999,0.59
650000,42.998333333333335,0.5850000000000001
700000,42.88666666666666,0.605
750000,42.776666666666664,0.64
800000,40.82166666666666,0.6349999999999999
850000,41.89833333333333,0.6549999999999999
900000,42.14166666666666,0.6549999999999999
950000,41.56666666666666,0.6966666666666667
1000000,40.533333333333324,0.6783333333333333
