Training Step,Steps,Reward
0,18.565,0.025
50000,36.095,0.355
100000,34.42,0.325
150000,36.63,0.36500000000000005
200000,30.270000000000003,0.4050000000000001
250000,36.735,0.41999999999999993
300000,39.904999999999994,0.36
350000,38.245,0.395
400000,30.335,0.38
450000,31.23,0.51
500000,31.360000000000003,0.39499999999999996
550000,36.735,0.43000000000000005
600000,36.39999999999999,0.5449999999999999
650000,35.49,0.5399999999999999
700000,38.955,0.62
750000,41.375,0.49000000000000005
800000,45.33,0.5399999999999999
850000,34.085,0.55
900000,35.545,0.575
950000,34.269999999999996,0.5799999999999998
1000000,41.01,0.6100000000000001
