Training Step,Steps,Reward
0,29.9,0.01
50000,49.495,0.07
100000,32.905,0.27999999999999997
150000,37.275,0.26999999999999996
200000,27.160000000000004,0.19
250000,28.119999999999994,0.4050000000000001
300000,28.360000000000003,0.18
350000,29.71,0.09000000000000001
400000,47.27000000000001,0.28500000000000003
450000,36.410000000000004,0.225
500000,30.02,0.34
550000,28.73,0.305
600000,35.24999999999999,0.425
650000,28.77,0.43999999999999995
700000,39.07000000000001,0.495
750000,33.87,0.335
800000,31.830000000000002,0.45999999999999996
850000,37.745,0.55
900000,33.39,0.445
950000,36.904999999999994,0.5200000000000001
1000000,38.545,0.5149999999999999
