Training Step,Steps,Reward
0,200.0,-200.0
25000,200.0,-200.0
50000,200.0,-200.0
75000,199.14499999999998,-199.14499999999998
100000,187.88000000000002,-187.88000000000002
125000,181.875,-181.875
150000,140.02,-140.02
175000,144.37,-144.37
200000,147.57999999999998,-147.57999999999998
225000,119.825,-119.825
250000,117.12000000000003,-117.12000000000003
275000,120.65,-120.65
300000,122.52000000000001,-122.52000000000001
325000,123.825,-123.825
350000,119.225,-119.225
375000,123.57499999999997,-123.57499999999997
400000,127.55999999999999,-127.55999999999999
425000,112.61499999999998,-112.61499999999998
450000,118.19499999999998,-118.19499999999998
475000,118.205,-118.205
500000,115.825,-115.825
