Training Step,Steps,Reward
0,200.0,-200.0
50000,200.0,-200.0
100000,191.97833333333332,-191.97833333333332
150000,171.81833333333336,-171.81833333333336
200000,144.94500000000002,-144.94500000000002
250000,123.69833333333334,-123.69833333333334
300000,112.17833333333334,-112.17833333333334
350000,105.895,-105.895
400000,102.25833333333333,-102.25833333333333
450000,102.44833333333332,-102.44833333333332
500000,102.91833333333334,-102.91833333333334
550000,106.68,-106.68
600000,106.71333333333332,-106.71333333333332
650000,106.47833333333334,-106.47833333333334
700000,103.83333333333331,-103.83333333333331
750000,102.29166666666664,-102.29166666666664
800000,102.34833333333331,-102.34833333333331
850000,101.81,-101.81
900000,102.83833333333332,-102.83833333333332
950000,102.245,-102.245
1000000,101.91666666666667,-101.91666666666667
