Training Step,Steps,Reward
0,80.94500000000001,-513.8383645627214
50000,967.345,-23.70625432534315
100000,620.9250000000001,145.67167008839306
150000,535.475,174.67388687415115
200000,467.55,178.60320111813644
250000,400.08500000000004,172.04088808117334
300000,360.245,173.50558788230418
350000,433.715,186.95370612351806
400000,391.29,196.2947518450256
450000,375.405,201.3706872838486
500000,358.605,198.39956708827143
550000,325.85,212.52531272109871
600000,302.6650000000001,222.495501335756
650000,313.54,210.36155068746638
700000,336.02,206.53900365154968
750000,340.09,193.96523883453952
800000,304.565,221.1131137062674
850000,379.935,200.02932462546934
900000,318.99,208.07393518904502
950000,364.68999999999994,183.20722556801314
1000000,415.66999999999996,215.0797704306014
