Training Step,Steps,Reward
0,8.719999999999999,0.045
50000,19.737499999999997,0.24999999999999997
100000,24.271666666666665,0.29666666666666663
150000,33.95666666666667,0.44166666666666665
200000,36.53666666666666,0.4516666666666667
250000,42.946666666666665,0.48
300000,41.53333333333333,0.5166666666666666
350000,42.06000000000001,0.5466666666666665
400000,41.44833333333333,0.565
450000,41.598333333333336,0.55
500000,41.73833333333333,0.5483333333333335
550000,41.74166666666667,0.5366666666666667
600000,45.24666666666667,0.55
650000,47.03166666666666,0.5700000000000001
700000,43.16333333333333,0.64
750000,42.01666666666666,0.6716666666666667
800000,41.72,0.7133333333333334
850000,41.35333333333333,0.7133333333333334
900000,43.01,0.725
950000,43.633333333333326,0.6983333333333334
1000000,45.373333333333335,0.6966666666666667
