Training Step,Steps,Reward
0,200.0,-200.0
50000,200.0,-200.0
100000,189.10666666666665,-189.10666666666665
150000,168.64,-168.64
200000,140.63833333333332,-140.63833333333332
250000,118.90833333333335,-118.90833333333335
300000,106.14166666666667,-106.14166666666667
350000,100.82833333333333,-100.82833333333333
400000,101.02833333333332,-101.02833333333332
450000,101.46833333333332,-101.46833333333332
500000,101.93333333333334,-101.93333333333334
550000,101.15499999999999,-101.15499999999999
600000,101.925,-101.925
650000,102.00666666666667,-102.00666666666667
700000,102.54333333333335,-102.54333333333335
750000,101.70833333333333,-101.70833333333333
800000,101.335,-101.335
850000,101.31166666666665,-101.31166666666665
900000,100.93833333333332,-100.93833333333332
950000,101.08999999999999,-101.08999999999999
1000000,101.18166666666667,-101.18166666666667
