Training Step,Steps,Reward
0,200.0,-200.0
50000,200.0,-200.0
100000,200.0,-200.0
150000,200.0,-200.0
200000,196.73833333333332,-196.73833333333332
250000,189.80166666666665,-189.80166666666665
300000,174.66,-174.66
350000,166.20333333333332,-166.20333333333332
400000,159.07166666666666,-159.07166666666666
450000,162.29,-162.29
500000,159.1916666666667,-159.1916666666667
550000,155.81833333333336,-155.81833333333336
600000,152.46333333333334,-152.46333333333334
650000,153.19833333333335,-153.19833333333335
700000,158.41166666666666,-158.41166666666666
750000,156.44500000000002,-156.44500000000002
800000,155.08333333333334,-155.08333333333334
850000,150.28166666666667,-150.28166666666667
900000,152.65333333333334,-152.65333333333334
950000,153.055,-153.055
1000000,159.00833333333335,-159.00833333333335
