Training Step,Steps,Reward
0,7.2875,0.025
50000,27.81875,0.09999999999999999
100000,27.24166666666667,0.1875
150000,35.825,0.32499999999999996
200000,36.06666666666666,0.3958333333333333
250000,37.979166666666664,0.3916666666666666
300000,35.68333333333333,0.3125
350000,32.208333333333336,0.3125
400000,32.88333333333333,0.2791666666666666
450000,36.13333333333333,0.2583333333333333
500000,36.9375,0.15416666666666665
550000,35.45416666666667,0.15833333333333333
600000,37.52916666666667,0.2708333333333333
650000,35.55833333333334,0.3499999999999999
700000,34.80833333333333,0.3416666666666666
750000,28.5625,0.2333333333333333
800000,27.07083333333333,0.27499999999999997
850000,26.754166666666663,0.31666666666666665
900000,34.0625,0.4291666666666667
950000,38.37916666666667,0.5125000000000001
1000000,41.9625,0.5833333333333334
