Training Step,Reward,Value Error
25000,-17517.623333394873,555510.2798403974
50000,-8933.739096376763,448371.4391239311
75000,-5573.432152715027,394200.4586529198
100000,882.2014886432977,302635.8914112361
125000,1729.5032804395314,269792.63317737984
150000,2373.9081002772637,251766.27928571508
175000,3138.2016330704505,243591.68238333354
200000,4512.381900190486,297390.46687758755
225000,6973.212999580552,534682.0329199986
250000,11113.256963468515,668584.991897468
275000,15827.897372907266,750054.9134538138
300000,19776.89457722745,686780.3710504911
325000,21360.3928630844,886058.1189831072
350000,22066.093806856312,1238604.0842478664
375000,22759.659680326567,1188355.6054966815
400000,23596.649874588795,958207.1057489283
425000,24054.728813755883,706577.0914205507
450000,23821.38126156578,881606.6510026447
475000,24685.269610041752,917093.592476137
500000,25648.881852681374,758141.7252441294
525000,26047.12414875496,615598.7418798421
550000,26412.63082081302,543711.0518440622
575000,26683.84551565412,509711.3268547736
600000,27613.167116029614,416380.9771198514
625000,27301.52180702436,414732.23143566196
650000,27552.17555742153,448382.17170095706
675000,28231.181384053638,426210.7873830704
700000,29095.070709542357,375993.1201639525
725000,29465.685644462206,331940.844454745
750000,28901.38299994779,400916.066567708
775000,28356.87545702608,449925.75520180847
800000,28002.745981480402,478245.2982285011
825000,28078.187388358758,415494.5059336019
850000,28601.02416384057,445115.63347823935
875000,29003.12114116736,434075.5917581548
900000,29489.374010475996,447230.99640125345
925000,28916.424887820827,471362.1526796397
950000,28689.589812685994,511739.51935605676
975000,27924.95655353893,544343.8255521058
1000000,27989.15858716235,667868.424212167
