Training Step,Reward,Value Error
25000,-17517.623333394873,555510.2798403974
50000,-349.85485935865347,341232.59840746474
75000,1147.1817346084474,285858.49771089706
100000,1849.2775906800994,280816.5781153464
125000,2192.0505160300477,242702.82370589604
150000,3080.3961941216444,231779.4360359028
175000,4142.158189059661,256292.78740820178
200000,6314.591317390152,404099.177188658
225000,10462.889492291844,943654.134163136
250000,16562.29008072355,658001.6643406098
275000,20458.512545706406,648508.9418576956
300000,22309.881105252403,753830.5069531678
325000,21312.78493829439,1255834.9081384582
350000,22575.61537702214,1706146.837651973
375000,24390.57872566317,603085.070699614
400000,23823.755521081082,565389.408895198
425000,23949.852194523402,951256.7946668401
450000,23690.536069092857,1128173.7494458961
475000,26415.420566509005,671850.233315675
500000,26840.68892244227,474401.1929708171
525000,24885.262957313607,700544.7993530346
550000,27511.940582683193,456187.16320833506
575000,27654.33300696556,372402.0180029514
600000,27673.227758440094,420553.75014826795
625000,26577.004655667435,451240.92615576676
650000,28406.294258157064,473351.83879883663
675000,29710.24523833642,354039.5971946079
700000,29168.67263213359,300587.92449841334
725000,29518.13906291661,341195.01167121396
750000,28017.337304793182,560965.2635334968
775000,27535.15000336845,447616.99040071515
800000,28455.750636279583,426153.64075129165
825000,28243.661525428248,372712.886648799
850000,29103.660329813876,536480.3730346278
875000,29662.04156825996,393033.5155910378
900000,29702.420133354164,412179.1005780952
925000,27384.812961848354,608873.8418697865
950000,28981.536342855467,514165.6156202888
975000,27408.52035591298,509992.0191662422
1000000,27577.419062718604,979447.6378499704
