Training Step,Steps,Reward
0,23.38665003800245,229.60991013763243
50000,89.14472816962206,150.3550928149928
100000,75.56154252865691,129.0669738115416
150000,86.28818221135514,93.23726265959357
200000,66.0364563622728,98.61284120322364
250000,63.39471819938702,112.72041564933521
300000,79.36864358319444,104.04580667867258
350000,74.0165409653952,97.32538698535821
400000,73.39235586835147,70.81651232969813
450000,56.78839487351871,64.6573848412218
500000,77.32425306864312,83.60904011241543
550000,80.79016474410695,91.15212682061531
600000,97.48287632863008,124.06500314209914
650000,72.10991378800928,126.04697151472352
700000,77.29828165233094,170.42000661851478
750000,75.07704714905547,163.46786732922132
800000,75.6480515498774,161.16099781114517
850000,76.67860442674169,174.1943624958177
900000,104.67736313358257,145.7683769947798
950000,112.28030162146929,155.54085107717046
1000000,114.28032383269327,129.84185485660598
