Training Step,Steps,Reward
0,200.0,-200.0
50000,199.5,-199.5
100000,173.89000000000001,-173.89000000000001
150000,140.59999999999997,-140.59999999999997
200000,118.37,-118.37
250000,108.255,-108.255
300000,106.125,-106.125
350000,104.84499999999998,-104.84499999999998
400000,104.97,-104.97
450000,102.85,-102.85
500000,103.51000000000002,-103.51000000000002
550000,111.425,-111.425
600000,107.255,-107.255
650000,109.575,-109.575
700000,101.015,-101.015
750000,104.77000000000001,-104.77000000000001
800000,105.86999999999998,-105.86999999999998
850000,107.095,-107.095
900000,101.87500000000001,-101.87500000000001
950000,102.59,-102.59
1000000,106.86499999999998,-106.86499999999998
