Training Step,Reward,Value Error
12500,-1.0,1315.8493976763457
25000,-1.0,6608.890175694128
37500,-1.0,15199.838342511337
50000,-1.0,34012.9156300736
62500,-1.0,58417.05033889852
75000,-1.0,85079.21724000807
87500,-1.0,111462.38729974926
100000,-1.0,135593.02736359445
112500,-1.0,157365.72217755517
125000,-1.0,175115.18360648016
137500,-1.0,185460.11623899025
150000,-1.0,188612.6829543483
162500,-1.0,191774.67755913388
175000,-1.0,196927.15285064458
187500,-1.0,194393.09265251085
200000,-1.0,178115.34115296943
212500,-1.0,153153.6750970422
225000,-1.0,128119.66505401058
237500,-1.0,108809.02231574837
250000,-1.0,99703.54087663635
262500,-1.0,98091.67302664975
275000,-1.0,95817.87917490036
287500,-1.0,85269.66192047826
300000,-1.0,71673.8314114164
312500,-1.0,61121.853699260704
325000,-1.0,54181.95111386329
337500,-1.0,51833.4065799964
350000,-1.0,50416.56476900752
362500,-1.0,48854.52893480956
375000,-1.0,46115.22832367668
387500,-1.0,43290.837850834185
400000,-1.0,42784.263571003576
412500,-1.0,42342.247363022965
425000,-1.0,42050.56692685733
437500,-1.0,39537.13534602249
450000,-1.0,34480.658357299115
462500,-1.0,28954.746322256076
475000,-1.0,23068.674927988646
487500,-1.0,20389.300603801512
500000,-1.0,18581.81917611609
