Training Step,Steps,Reward
0,37.059990555854164,0.04
50000,5.888822038404625,0.10735455276791946
100000,26.408030975443815,0.18634645153584228
150000,26.058789783871397,0.1884807682497076
200000,26.986781949687888,0.255
250000,25.0260244545553,0.2364318083507378
300000,12.021975711171605,0.28390139133156783
350000,32.750711442654186,0.2926174977679906
400000,26.122423796424403,0.29601520231231365
450000,11.758248168838758,0.22825424421026652
500000,9.871646265947742,0.24083189157584592
550000,25.06835106264471,0.3110064308016798
600000,29.295108806761583,0.30777426793024787
650000,12.539142713917885,0.1990602923739438
700000,22.00259586957866,0.23130067012440758
750000,13.693210909060006,0.31
800000,9.095802603398997,0.18734993995195195
850000,11.779653008471854,0.16948451256678293
900000,9.21992543353795,0.11832159566199231
950000,12.22414005155373,0.1988089535207104
1000000,8.23823403406337,0.24979991993593592
