Training Step,Reward,Value Error
12500,-1.0,1113.8949892975193
25000,-1.0,6086.743899364141
37500,-1.0,13824.424067028383
50000,-1.0,30142.819283178924
62500,-1.0,49804.43226707651
75000,-1.0,69148.79878857806
87500,-1.0,86463.56073278179
100000,-1.0,98227.78914670808
112500,-1.0,104240.45127039205
125000,-1.0,103742.78966866632
137500,-1.0,99567.80293073051
150000,-1.0,89973.6003788953
162500,-1.0,73380.74812870423
175000,-1.0,54551.53142056465
187500,-1.0,43895.47950381128
200000,-1.0,49446.40195744013
212500,-1.0,57765.94176887424
225000,-1.0,53730.2904594327
237500,-1.0,35134.01774348194
250000,-1.0,17603.650165680298
262500,-1.0,8686.2874135154
275000,-1.0,6472.43617446969
287500,-1.0,5593.4966965690255
300000,-1.0,5689.355932191263
312500,-1.0,5988.75831283008
325000,-1.0,5910.807166173061
337500,-1.0,6252.225791323434
350000,-1.0,6646.974717129022
362500,-1.0,7320.599053144455
375000,-1.0,8065.489692737906
387500,-1.0,9894.711641352376
400000,-1.0,11825.756221820911
412500,-1.0,12984.70972922196
425000,-1.0,12263.00666236182
437500,-1.0,10505.754281148562
450000,-1.0,8889.696626293162
462500,-1.0,8751.94221016541
475000,-1.0,9584.395902802049
487500,-1.0,10185.505258841067
500000,-1.0,9781.826253826666
