Training Step,Steps,Reward
0,9.08355794829317,0.06244997998398398
50000,5.4259768705736295,0.16278820596099708
100000,23.448179033775734,0.2079062288629179
150000,13.077266533951198,0.1331352695569435
200000,4.767819207981779,0.14798648586948743
250000,10.78174382926992,0.13038404810405296
300000,8.839507904855337,0.1337908816025965
350000,9.04693318202362,0.20493901531919198
400000,10.435182077951492,0.15370426148939398
450000,9.471351540302999,0.15968719422671313
500000,13.813667145258712,0.1836436767220696
550000,9.018930091757005,0.1319090595827292
600000,9.235913598556452,0.14352700094407322
650000,4.2260176289267894,0.2437211521390788
700000,9.757675184181934,0.19595917942265423
750000,8.505527614439918,0.16800297616411441
800000,8.110100184338046,0.24269322199023194
850000,8.575938724128106,0.19371370627810516
900000,10.601189791716777,0.15173990905493517
950000,9.568580093200872,0.17320508075688776
1000000,4.15400108329307,0.2177154105707724
