Training Step,Reward,Value Error
25000,-19733.916348085455,869202.8221947014
50000,-1059.7611106343652,678662.8879584551
75000,1123.1818590403889,338306.57264306245
100000,2088.429468586706,290611.1495841235
125000,2353.441676670248,266528.95369999704
150000,3489.2649861505183,485633.65330209583
175000,5026.762299385679,409958.5300643608
200000,8884.826605663297,445786.49306473584
225000,14396.35825982038,579197.5798931181
250000,20343.74790294914,1124106.6569680036
275000,22724.368689171453,927275.4910123765
300000,22885.106985245984,585841.6491022215
325000,24387.282271677475,545705.9526385904
350000,24875.42129525507,535964.4711064815
375000,25967.143438090592,569363.6024991244
400000,26922.785201145958,614471.420535478
425000,28093.67724944502,591327.4271306426
450000,29863.052569598094,601539.0404818475
475000,29968.49218347618,455052.54019792675
500000,30681.425060203394,507805.9196602136
525000,30523.503457549687,516790.2392621964
550000,31207.195938415585,1091578.5220336735
575000,31658.907157651516,731105.4627822727
600000,32328.18865977605,1034701.7157202631
625000,31308.84113001941,2598766.105096674
650000,32486.25410689431,928053.5957892656
675000,32429.810032816527,1616488.2008206279
700000,32494.254675641343,512468.2803393811
725000,32883.33003302284,414597.7667888015
750000,32133.318633091356,539481.0516968786
775000,32628.91196642908,947244.4411474287
800000,32078.982163469405,984753.1916543841
825000,32767.59169445607,544114.2752585977
850000,31542.53658494674,1075356.4122780026
875000,32353.316391994158,1160642.2274887413
900000,32100.387799198972,721549.1553618461
925000,31190.668572654096,591666.8296307027
950000,32595.21626382363,532646.1379652948
975000,32904.28759124252,382745.79329485
1000000,32601.567104614183,434915.5519966275
