Training Step,Steps,Reward
0,83.42,-412.22051970070635
50000,414.36999999999995,-183.90929180724706
100000,434.3616666666666,-58.13986573833646
150000,530.1333333333333,141.1082529451251
200000,390.02500000000003,174.7189035550709
250000,349.2133333333333,175.41283783924806
300000,312.24500000000006,188.4468997377949
350000,280.44,208.19428860280846
400000,253.59,217.6482600827895
450000,252.01,225.83647799918936
500000,276.945,241.67501736745467
550000,260.5283333333333,247.89931281140335
600000,255.13666666666666,246.13857001559117
650000,221.94666666666663,253.70670495896601
700000,216.42999999999998,263.8040740270653
750000,223.57333333333335,265.73535176547693
800000,227.90333333333334,262.3692099420687
850000,224.99333333333334,258.989539590666
900000,222.835,266.099968353267
950000,245.14499999999998,263.33532821520174
1000000,245.955,266.2159692182366
