Training Step,Steps,Reward
0,200.0,-200.0
50000,200.0,-200.0
100000,200.0,-200.0
150000,189.155,-189.155
200000,173.57,-173.57
250000,143.98,-143.98
300000,138.06,-138.06
350000,129.37,-129.37
400000,133.14,-133.14
450000,117.43999999999998,-117.43999999999998
500000,130.46,-130.46
550000,120.18500000000002,-120.18500000000002
600000,113.13,-113.13
650000,129.03000000000003,-129.03000000000003
700000,113.33,-113.33
750000,110.27000000000001,-110.27000000000001
800000,108.00000000000003,-108.00000000000003
850000,114.97,-114.97
900000,111.83500000000001,-111.83500000000001
950000,111.27499999999998,-111.27499999999998
1000000,114.55500000000002,-114.55500000000002
