Training Step,Reward,Value Error
25000,123.0,0.0
50000,149.0,0.0
75000,170.0,0.0
100000,178.0,0.0
125000,194.0,0.0
150000,206.0,0.0
175000,235.0,0.0
200000,261.0,0.0
225000,258.0,0.0
250000,364.0,0.0
275000,333.0,0.0
300000,330.0,0.0
325000,337.0,0.0
350000,367.0,0.0
375000,360.0,0.0
400000,392.0,0.0
425000,386.0,0.0
450000,388.0,0.0
475000,388.0,0.0
500000,367.0,0.0
525000,375.0,0.0
550000,401.0,0.0
575000,349.0,0.0
600000,339.0,0.0
625000,388.0,0.0
650000,369.0,0.0
675000,335.0,0.0
700000,347.0,0.0
725000,357.0,0.0
750000,372.0,0.0
775000,325.0,0.0
800000,362.0,0.0
825000,359.0,0.0
850000,390.0,0.0
875000,398.0,0.0
900000,395.0,0.0
925000,374.0,0.0
950000,328.0,0.0
975000,372.0,0.0
1000000,357.0,0.0
