Training Step,Reward,Value Error
25000,76.4,388.6207143454118
50000,79.7,290.74953600021433
75000,93.33333333333333,251.8605412856358
100000,117.83333333333333,185.0237478927337
125000,150.1,188.22126110559023
150000,177.26666666666668,201.34440338153124
175000,197.86666666666667,209.36548026681157
200000,216.9,208.62403556698544
225000,238.6,201.5263317635923
250000,272.2,193.56450909603188
275000,300.90000000000003,186.24228099517902
300000,318.73333333333335,178.82884586164994
325000,318.59999999999997,171.537054661541
350000,316.09999999999997,165.2629727011474
375000,324.1666666666667,163.78174215065954
400000,338.9666666666667,164.94132924420896
425000,349.73333333333335,166.2633745323728
450000,352.3666666666666,163.81227667559207
475000,349.0333333333333,158.8907090316747
500000,350.1333333333334,154.95560683200767
525000,342.4666666666667,150.7265628342671
550000,348.6666666666667,148.37295154070594
575000,350.3666666666666,148.77173079150631
600000,358.90000000000003,150.01137035230275
625000,356.23333333333335,148.31092754280272
650000,357.93333333333334,147.37965136881337
675000,354.9666666666667,146.9895171326775
700000,354.8666666666666,148.1450844146993
725000,350.3666666666666,147.69976794438276
750000,354.3,147.96705091678572
775000,359.56666666666666,147.66047057530707
800000,360.56666666666666,146.9593724378253
825000,361.23333333333335,148.1146743248473
850000,357.06666666666666,148.91970392868166
875000,363.23333333333335,148.3463942803937
900000,362.9333333333334,146.13263630790973
925000,359.26666666666665,145.0449708548782
950000,356.26666666666665,145.53273795715555
975000,356.4666666666667,145.9460011663455
1000000,355.4666666666667,146.04724132519107
