Training Step,Reward,Value Error
25000,71.0,425.8772080914253
50000,98.5,200.3660897973351
75000,128.5,196.5677303674865
100000,154.8,207.24402420037603
125000,182.8,219.82522748905734
150000,205.5,230.89982642303107
175000,232.8,223.63349025607258
200000,256.2,221.46828659546426
225000,280.7,206.57465342951542
250000,317.5,188.3051362782515
275000,319.0,168.65100075809096
300000,309.6,160.84228831052735
325000,310.9,162.71500322600707
350000,311.7,161.72743737187983
375000,308.0,154.18261822825394
400000,324.7,154.77453930883607
425000,327.5,152.6430728971743
450000,336.9,153.8923306144273
475000,329.6,153.4321522538239
500000,319.8,147.7649929011922
525000,331.7,155.8307542196543
550000,335.0,153.92060918566398
575000,342.6,151.03639721440808
600000,348.5,157.5484557256586
625000,344.2,152.31320464910033
650000,340.3,152.067930801385
675000,350.3,150.50288703558107
700000,322.9,149.88517908391037
725000,337.3,157.28366778855624
750000,356.1,148.28845970053175
775000,358.4,149.45212993726378
800000,331.8,149.26930292632943
825000,333.0,145.6610261100469
850000,335.2,146.98026995498546
875000,335.5,143.49511083156605
900000,332.9,144.83430361608498
925000,339.2,145.5146783394553
950000,354.2,146.74300095515815
975000,335.4,148.013824420088
1000000,339.0,151.29910691875745
