Training Step,Steps,Reward
0,18.419999999999998,0.02
50000,43.83,0.24499999999999997
100000,40.11999999999999,0.5900000000000001
150000,42.004999999999995,0.6100000000000001
200000,45.845,0.7249999999999999
250000,46.05,0.7100000000000001
300000,45.989999999999995,0.74
350000,46.489999999999995,0.7050000000000001
400000,45.275,0.67
450000,42.260000000000005,0.745
500000,45.76,0.6649999999999999
550000,45.879999999999995,0.74
600000,46.925,0.7849999999999999
650000,49.275,0.7
700000,41.245000000000005,0.72
750000,42.41,0.7949999999999999
800000,42.269999999999996,0.7300000000000001
850000,43.769999999999996,0.7450000000000001
900000,43.94,0.7749999999999999
950000,44.864999999999995,0.765
1000000,43.260000000000005,0.7150000000000001
