Training Step,Steps,Reward
0,41.98859398693888,0.014999999999999998
50000,20.228178983783984,0.2046948949045872
100000,9.197178915297886,0.1422146265332789
150000,6.225921618523639,0.14396180048887966
200000,7.859510162853662,0.18062391868188443
250000,9.528541336427102,0.17349351572897476
300000,7.9806954584171415,0.15337861650177967
350000,5.3665072440089,0.07416198487095663
400000,6.357719717005461,0.13638181696985854
450000,7.890880812684982,0.11191514642799696
500000,9.31815566515177,0.22472205054244232
550000,10.285962521806113,0.21236760581595301
600000,9.225303518042102,0.1268857754044952
650000,7.945503445345677,0.19467922333931784
700000,4.966497759991441,0.09759610647971569
750000,2.950491484481865,0.09287087810503354
800000,10.50530342255758,0.29432125305522877
850000,12.43729170679855,0.26570660511172844
900000,6.09881340918051,0.12449899597988734
950000,9.468130755328636,0.1436140661634507
1000000,6.066720695730109,0.09013878188659973
