Training Step,Reward,Value Error
25000,127.0,406.66024000989296
50000,117.0,223.8280099833408
75000,138.0,191.6647892439626
100000,131.0,188.67382962477234
125000,175.0,192.9184656499526
150000,182.0,207.01611185935812
175000,216.0,212.8864065925237
200000,218.0,201.9221877011275
225000,264.0,186.0529773790724
250000,295.0,227.7232727576204
275000,323.0,224.7925985022853
300000,288.0,231.58113641625468
325000,290.0,181.7791566703106
350000,307.0,151.34067120703696
375000,322.0,169.6611945284062
400000,311.0,170.2781872126482
425000,322.0,155.81575244992334
450000,265.0,144.9880000480737
475000,307.0,158.58287971420822
500000,294.0,153.24833658927074
525000,318.0,142.59911120013848
550000,347.0,167.35110641543366
575000,326.0,165.30521476006942
600000,334.0,149.9990472992095
625000,336.0,136.25764867172683
650000,302.0,156.13729706481666
675000,307.0,154.19036356954933
700000,319.0,140.41750178060784
725000,345.0,137.82043629563188
750000,347.0,197.99023014766797
775000,324.0,169.02113515402326
800000,307.0,142.34675512233136
825000,320.0,138.2826367818342
850000,319.0,143.9074609881141
875000,368.0,160.49433395934727
900000,326.0,160.44709597168554
925000,318.0,143.01994210957412
950000,360.0,148.47738635353784
975000,338.0,136.60945831914756
1000000,340.0,144.30716073296506
