Training Step,Reward,Value Error
25000,-25000.0,12352.717843275095
50000,-25000.0,46084.956820878324
75000,-25000.0,84822.47767011815
100000,-25000.0,157609.42637881052
125000,-25000.0,213059.14763050326
150000,-25000.0,246861.4713454301
175000,-25000.0,245308.09794132
200000,-25000.0,200458.93879628732
225000,-25000.0,155754.46109744537
250000,-25000.0,103658.83441166085
275000,-25000.0,87603.90466533416
300000,-25000.0,61914.5853674546
325000,-25000.0,46291.6680704713
350000,-25000.0,31125.93703848275
375000,-25000.0,17719.007588936034
400000,-25000.0,13646.896351791069
425000,-25000.0,11942.299089540933
450000,-25000.0,13699.449680046384
475000,-25000.0,15488.733309513102
500000,-25000.0,15742.371520327297
525000,-25000.0,14492.377738653018
550000,-25000.0,15135.888858794811
575000,-25000.0,15866.904960060014
600000,-25000.0,16615.23530511262
625000,-25000.0,14876.375394329198
650000,-25000.0,15575.184671612597
675000,-25000.0,14449.787182332964
700000,-25000.0,14658.88501275519
725000,-25000.0,13532.78424776459
750000,-25000.0,13955.268161303567
775000,-25000.0,14389.009159605223
800000,-25000.0,15032.889670282122
825000,-25000.0,16196.604132549235
850000,-25000.0,20247.61699904404
875000,-25000.0,19806.034215474396
900000,-25000.0,19007.782985043294
925000,-25000.0,22078.866416704423
950000,-25000.0,28147.69724913142
975000,-25000.0,28612.93575880529
1000000,-25000.0,21894.07684420349
