Training Step,Reward,Value Error
25000,3470.8495766335072,149769.08026639358
50000,1893.0197227438546,125927.87669119594
75000,5901.122871491195,423525.0753866656
100000,23318.044895769115,2344528.343914367
125000,44909.40724990921,18926840.13150721
150000,76246.87971280307,5785449.558771523
175000,57972.03697923623,2676949.4260589182
200000,28363.302376235388,923568.6297377734
225000,42219.58808328226,16069834.122605804
250000,58768.70036059481,105082308.19954298
275000,38371.02857365736,84095970.53999607
300000,22916.640949749453,25359451.988918167
325000,17336.25906200069,5107185.798233551
350000,17564.32719715805,5039311.859963529
375000,12688.10345947638,6927687.6661577
400000,9992.781015306877,5561746.058192713
425000,16333.013680869091,7781055.598481274
450000,10032.128566781947,5924277.040779627
475000,16938.941853346558,5356662.279168013
500000,18434.939225698094,4230159.185024628
525000,34110.3565173308,8434647.328016559
550000,59689.17850139324,32378066.464535307
575000,70628.2755234662,9483538.14349394
600000,18955.897302112964,5476252.3592689615
625000,71569.62225581324,11186252.924801609
650000,30121.227412936994,5234234.450735242
675000,9163.146668445595,8370792.650273545
700000,68268.31081924164,32814526.275791947
725000,53113.45315609171,14094079.904068192
750000,27207.789725403894,21096100.87772196
775000,13443.208680086991,34405117.22451439
800000,35027.36383722797,10478763.93293396
825000,9214.649958829003,9324079.733290726
850000,21507.417301398644,50773833.49780551
875000,21313.417315434195,35678204.1929908
900000,34895.75293084981,53468439.32289681
925000,64667.70688941179,90291519.86620708
950000,70418.0721352674,22629052.365332033
975000,58729.77565771787,19351365.30809955
1000000,53280.56378908764,47610924.19583377
