Training Step,Steps,Reward
0,26.8,0.015
50000,32.832499999999996,0.19500000000000003
100000,33.434999999999995,0.2833333333333334
150000,36.365,0.43500000000000005
200000,38.23333333333333,0.45166666666666666
250000,39.224999999999994,0.48666666666666664
300000,41.93,0.5499999999999999
350000,39.721666666666664,0.5683333333333334
400000,41.650000000000006,0.5733333333333333
450000,39.145,0.5533333333333333
500000,42.05166666666667,0.5966666666666667
550000,40.945,0.585
600000,42.08833333333333,0.5766666666666667
650000,40.70166666666666,0.6083333333333333
700000,41.345,0.6533333333333332
750000,42.473333333333336,0.6866666666666665
800000,42.79,0.68
850000,40.62833333333334,0.6733333333333332
900000,38.59166666666667,0.6749999999999998
950000,36.925,0.68
1000000,39.28,0.6666666666666666
