Training Step,Reward,Value Error
12500,-1.0,1170.8915765155684
25000,-1.0,11450.033903321915
37500,-1.0,28801.76405215016
50000,-1.0,49527.31986116186
62500,-1.0,72004.95667251971
75000,-1.0,95924.91352057652
87500,-1.0,118588.66860555578
100000,-1.0,139674.80766570856
112500,-1.0,156349.7004552257
125000,-1.0,162979.94155796067
137500,-1.0,169091.38958600824
150000,-1.0,166437.1899854252
162500,-1.0,158533.81996889002
175000,-1.0,143481.7718966365
187500,-1.0,113731.25363072939
200000,-1.0,92402.42050181385
212500,-1.0,82385.82173468918
225000,-1.0,64096.19181518443
237500,-1.0,44682.192440994455
250000,-1.0,31062.68122633882
262500,-1.0,21626.46856676899
275000,-1.0,16554.808438449727
287500,-1.0,10866.726632726937
300000,-1.0,11109.659301425145
312500,-1.0,11865.132002363727
325000,-1.0,14683.366251234711
337500,-1.0,19101.18434701115
350000,-1.0,18636.195405441522
362500,-1.0,13444.875647703559
375000,-1.0,9840.724189973622
387500,-1.0,10092.362602924182
400000,-1.0,9706.058366170526
412500,-1.0,7287.6380605526265
425000,-1.0,5690.2257041499015
437500,-1.0,7076.164123632014
450000,-1.0,7609.298813867196
462500,-1.0,8220.441296765954
475000,-1.0,7667.538658848405
487500,-1.0,7322.990796358883
500000,-1.0,5944.251090036332
