Training Step,Reward,Value Error
5000,-3.54826,9025.004516082676
10000,-2.40964,1695.8580902841409
15000,-2.34136,2331.0727245318703
20000,-2.3135200000000005,4284.720402139984
25000,-2.27794,6530.374035859853
30000,-2.16676,8921.261147391797
35000,-2.1064,11143.755935937166
40000,-2.02468,13532.741387546808
45000,-1.98358,14821.843237473071
50000,-1.8820000000000001,14914.576950268447
55000,-1.7849799999999998,13247.650487779081
60000,-1.6941400000000002,10355.131386037916
65000,-1.6187199999999997,8233.478381857276
70000,-1.5412599999999999,8003.6918805971745
75000,-1.4508400000000001,8391.355441100895
80000,-1.4128,7541.2051571056245
85000,-1.3074400000000002,7312.965804183483
90000,-1.2578200000000002,6674.214919303357
95000,-1.2102400000000002,5034.314082597196
100000,-1.1275,4578.724497231841
105000,-1.06624,4541.789843393863
110000,-1.0020399999999998,4102.2421696871515
115000,-0.9782800000000001,3862.1139967933295
120000,-0.9042999999999999,3640.9171402931215
125000,-0.8554599999999999,3627.8994983688
130000,-0.8524,3704.586349837482
135000,-0.8266600000000001,3752.893604785204
140000,-0.7567,3793.4675560712813
145000,-0.7372,3823.3708181738853
150000,-0.70456,3844.1989679276944
155000,-0.6563200000000001,3879.3651649475096
160000,-0.6229600000000001,3921.242647102475
165000,-0.5822799999999999,3941.8134556517007
170000,-0.5575600000000001,3978.217239841819
175000,-0.50254,4027.038388925791
180000,-0.47374,4066.868257296085
185000,-0.44644000000000006,4061.46698859334
190000,-0.39142000000000005,4100.589216558636
195000,-0.36478000000000005,4161.2954370707275
200000,-0.3401799999999999,4199.98298368454
