Training Step,Steps,Reward
0,35.599999999999994,0.034999999999999996
50000,51.470000000000006,0.09
100000,34.96,0.255
150000,36.839999999999996,0.23500000000000001
200000,25.349999999999998,0.255
250000,40.684999999999995,0.24500000000000002
300000,36.52,0.19
350000,45.9,0.26999999999999996
400000,44.07000000000001,0.355
450000,32.575,0.32
500000,45.654999999999994,0.24
550000,41.52499999999999,0.385
600000,50.68,0.37
650000,36.79,0.37
700000,24.354999999999997,0.31500000000000006
750000,32.84499999999999,0.43499999999999994
800000,33.980000000000004,0.45000000000000007
850000,33.655,0.34
900000,39.81,0.5650000000000001
950000,39.365,0.325
1000000,43.61,0.425
