Training Step,Steps,Reward
0,1.0641898326896386,16.130918904700216
50000,96.35892781029688,120.66833412471196
100000,187.95421442135847,141.11229608992033
150000,56.988731068080476,108.22165944933182
200000,110.68009362572838,115.92502594143288
250000,115.44204376547567,196.654117587173
300000,33.90188969659361,128.73102853535127
350000,75.3822301673279,155.45689259607335
400000,223.6224451363279,108.46335115258822
450000,112.71057514714403,134.37117197488303
500000,128.66763627657113,172.72067234776347
550000,81.1020267934162,244.73544626844026
600000,61.70209047309499,91.00398253759434
650000,62.50896310730166,86.58036867642971
700000,131.116787159387,191.35412533857564
750000,317.6813701946496,169.95978138372803
800000,43.43358975205711,206.70493487965825
850000,167.7174311714498,86.81002053751266
900000,71.72364934245886,98.42034495153176
950000,174.31627640226256,213.76249069960883
1000000,77.91637745044362,191.24328618170773
