Training Step,Reward,Value Error
25000,45.0,0.0
50000,43.1,0.0
75000,44.4,0.0
100000,45.9,0.0
125000,47.1,0.0
150000,48.2,0.0
175000,45.5,0.0
200000,46.4,0.0
225000,49.2,0.0
250000,49.5,0.0
275000,46.7,0.0
300000,43.1,0.0
325000,44.8,0.0
350000,47.0,0.0
375000,44.5,0.0
400000,44.2,0.0
425000,46.1,0.0
450000,43.4,0.0
475000,50.7,0.0
500000,46.7,0.0
525000,47.6,0.0
550000,45.9,0.0
575000,43.7,0.0
600000,43.3,0.0
625000,46.6,0.0
650000,43.9,0.0
675000,46.7,0.0
700000,43.5,0.0
725000,46.4,0.0
750000,45.1,0.0
775000,43.0,0.0
800000,44.9,0.0
825000,42.2,0.0
850000,44.3,0.0
875000,46.5,0.0
900000,45.2,0.0
925000,41.8,0.0
950000,43.6,0.0
975000,46.1,0.0
1000000,44.4,0.0
