Training Step,Steps,Reward
0,49.35,0.02
50000,38.01,0.37
100000,38.3,0.4
150000,35.160000000000004,0.54
200000,35.72,0.58
250000,38.260000000000005,0.5599999999999999
300000,44.86,0.58
350000,42.88,0.6
400000,39.31,0.64
450000,40.160000000000004,0.61
500000,44.42,0.53
550000,35.12,0.68
600000,36.089999999999996,0.5700000000000001
650000,36.61,0.58
700000,38.519999999999996,0.58
750000,38.690000000000005,0.6100000000000001
800000,35.730000000000004,0.57
850000,35.769999999999996,0.5
900000,31.589999999999996,0.54
950000,40.739999999999995,0.6300000000000001
1000000,50.18000000000001,0.32999999999999996
