Training Step,Reward,Value Error
25000,-17965.750175601832,825289.3945512176
50000,-1093.0713435241996,663575.7882743955
75000,1242.3393569941923,374641.706134814
100000,2284.6092658338553,282931.0193733692
125000,2625.830128621522,286656.0366153762
150000,3636.0776727625625,702762.4573272109
175000,5840.589943951269,336442.93485497683
200000,9721.292049195428,555107.9856187359
225000,13966.424368224398,913746.074876088
250000,18322.76204889133,849340.8364188581
275000,20704.752485383375,650531.1881578534
300000,22868.175657384476,632153.1865581333
325000,24432.119187310986,876696.0833594278
350000,24926.46666920287,640703.03303729
375000,27452.86763850897,818641.6874088139
400000,28270.755760070886,1443527.9014743746
425000,28882.864132339768,689262.1465919405
450000,30186.33712566643,474426.8226412207
475000,31286.36942848123,514780.12210560293
500000,31584.247920860373,473555.48467629554
525000,31931.432257445173,1585366.7262873724
550000,32697.480594536224,5751821.817391075
575000,32885.9408314442,551835.3669827372
600000,32754.230230943143,471134.6442971796
625000,33182.99731446615,518634.004790318
650000,33050.78512930452,694624.4974970997
675000,32956.60761718233,971014.0347551629
700000,33369.900594516206,1675698.6074177742
725000,34075.20583620006,1126470.135025087
750000,33272.015749417296,2128541.754321806
775000,33618.028052917296,2427316.7921422003
800000,33701.80485974395,1076572.5421552986
825000,34049.700719469154,790068.1649179608
850000,34040.74106861042,371637.6799178064
875000,34749.711143799985,554717.4249933704
900000,33793.538312794015,465159.34472699463
925000,33408.39538289206,399842.67385645804
950000,34270.475817132734,385306.28208794893
975000,33998.51046691841,383546.7718151361
1000000,33724.587303557375,792044.8210896492
