Training Step,Steps,Reward
0,35.75110802478715,0.014999999999999996
50000,10.495381126952942,0.18303005217723128
100000,25.512393556857813,0.253229145242012
150000,23.95408315924448,0.24186773244895649
200000,26.253435965602673,0.2547547840571399
250000,22.934646825272896,0.2777138815399763
300000,11.070957501499135,0.21937410968480303
350000,23.430218202142292,0.24596747752497686
400000,22.044543542564,0.22610838109190026
450000,14.446785109497545,0.22825424421026655
500000,11.385781703510743,0.21817424229271432
550000,11.52906761191034,0.2540177159176108
600000,20.138573062657642,0.2218670773233379
650000,16.853679865240114,0.2510478042126638
700000,11.849307996672211,0.20760539492026697
750000,15.170748168762145,0.285
800000,12.528257061538929,0.24819347291981714
850000,13.741892155012714,0.24601829200285089
900000,22.417160837180074,0.2958462438497403
950000,13.207001930794133,0.25144581921360315
1000000,14.334441914493915,0.2681417535558384
