Training Step,Reward,Value Error
5000,-3.3050200000000003,7473.36125326856
10000,-2.84269,4351.701677321752
15000,-2.66956,3629.6367675122915
20000,-2.3434,2403.7947204232914
25000,-2.3190000000000004,3936.3201511273473
30000,-2.28516,5788.791849463247
35000,-2.23866,7632.421505866324
40000,-2.1335,9268.80691245223
45000,-2.0344200000000003,10684.73558387657
50000,-1.9283600000000003,11271.786277868849
55000,-1.8578600000000003,10764.997883594533
60000,-1.7676,9302.947554881872
65000,-1.6458599999999999,7856.544064209858
70000,-1.5160799999999999,6631.439137483637
75000,-1.39466,5487.9376188089445
80000,-1.31446,4387.354019249975
85000,-1.23982,3596.878380353252
90000,-1.18692,3296.2975486144423
95000,-1.1478000000000002,3284.316704382996
100000,-1.11378,3394.366164890925
105000,-1.07994,3474.5023072754343
110000,-1.0258999999999998,3527.6445663020017
115000,-0.9919399999999999,3562.2494473129514
120000,-0.95264,3595.1770722607775
125000,-0.9161000000000001,3616.727509973447
130000,-0.8675600000000001,3636.0656499827896
135000,-0.83454,3674.297528427342
140000,-0.79736,3725.2047026480236
145000,-0.77404,3790.3315076748527
150000,-0.7338,3848.920474804441
155000,-0.7037400000000001,3912.8124219079814
160000,-0.66616,3958.5581057876348
165000,-0.6341800000000001,4000.0018544246755
170000,-0.5968,4015.422085017959
175000,-0.5586000000000001,4026.6315410226584
180000,-0.51882,4029.8507067114115
185000,-0.4730800000000001,4060.040392719706
190000,-0.43648000000000003,4087.4457369128863
195000,-0.4029400000000001,4127.551278561354
200000,-0.37070000000000003,4148.202213473121
