Training Step,Reward,Value Error
25000,-11584.329170858126,709127.1900829077
50000,-2336.205945915297,464216.0224750042
75000,1917.4931779572876,482605.5733267665
100000,1906.0359533880835,391146.7165270448
125000,3225.9796255553715,585316.578188628
150000,2940.137280820962,427125.4893105328
175000,6783.511968045806,407941.5686238706
200000,11755.250718092819,523864.93456982076
225000,14783.087149081273,652629.1796204299
250000,22214.57050597264,1217813.2422883362
275000,25785.576272418137,1053148.3742510676
300000,23259.108247178643,859694.8109112978
325000,27163.88995312553,804111.5836757123
350000,28082.828568508903,814366.3203819394
375000,28597.31458888872,494994.8475419283
400000,29462.005536589848,575514.5253414512
425000,33111.343141543715,547218.1365662515
450000,34515.62537495271,387580.6132040918
475000,30495.557330565054,462890.8823213577
500000,28152.8185961605,431401.9932487905
525000,30460.332633998652,343447.4462631047
550000,34646.90495972553,356745.86516320705
575000,35061.7321950022,283119.44224074483
600000,36043.828215273345,317225.4318473935
625000,36929.91884554103,279173.2961741686
650000,35414.029217113624,290297.48524209857
675000,36433.37576030584,326108.6820896864
700000,33658.332201559424,384299.04436695576
725000,33770.525894311046,308133.0774319768
750000,34844.21162591982,328531.4010331929
775000,31400.28194299143,398582.60660886765
800000,35302.09394978091,486318.21692332625
825000,36355.772834671516,298617.91357141733
850000,36675.35665636448,322211.34788787365
875000,34842.283806408566,327977.35463547707
900000,36632.05224627102,301499.60915234685
925000,32607.851181883423,417645.0478057265
950000,33532.646032123135,2111521.237640679
975000,35388.761581352665,1315825.6307151318
1000000,37868.46274592456,332614.31682154536
