Training Step,Steps,Reward
0,36.334999999999994,0.005
50000,55.85249999999999,0.05750000000000001
100000,47.46833333333333,0.17333333333333337
150000,46.544999999999995,0.27666666666666667
200000,30.495,0.34166666666666673
250000,30.416666666666668,0.30833333333333335
300000,31.505,0.265
350000,31.735000000000003,0.27499999999999997
400000,31.353333333333335,0.3116666666666666
450000,32.00833333333333,0.3816666666666666
500000,33.11333333333334,0.4183333333333333
550000,38.921666666666674,0.3916666666666666
600000,38.921666666666674,0.37833333333333324
650000,40.73666666666667,0.3666666666666667
700000,37.255,0.42
750000,37.955000000000005,0.4533333333333333
800000,37.84,0.4766666666666666
850000,38.87833333333334,0.49166666666666653
900000,37.25833333333333,0.48499999999999993
950000,39.44166666666666,0.4266666666666666
1000000,38.90333333333333,0.42999999999999994
