Training Step,Reward,Value Error
25000,-14372.91620272192,544829.7929429057
50000,-403.7959392570568,396238.55625262845
75000,-359.5289988129394,528301.5915686565
100000,840.4681095082927,605918.2214653526
125000,-1127.0776870530376,1381554.7098978125
150000,-94259.3817268757,7891821.14684822
175000,-137814.97118949727,4864963.579043169
200000,-42628.00997494999,2790584.0375164915
225000,-20412.861711530517,3514681.8557052934
250000,-24728.351698817096,1574429.5803604363
275000,-5822.234579344894,990067.2109897832
300000,-1622.469035748756,618855.7924859909
325000,-3093.7691531563814,623974.2635347671
350000,-13376.266514116716,1664654.5521589352
375000,-20135.803548714775,3966618.1637267047
400000,-23716.4132197006,6242246.954691949
425000,-12505.919441827065,4683050.389745818
450000,-10334.04870599084,2432753.0463836705
475000,-606.6849207965397,2564194.966882758
500000,3817.070408941039,1277077.0183399438
525000,5670.62057170332,651106.4330277472
550000,4324.395207927451,988311.4226144287
575000,1650.0818041373304,1455353.336038544
600000,492.08788038292477,1632443.2527320117
625000,-10295.802473507072,1457602.9416609316
650000,-12967.26470821713,1142149.1239482642
675000,-6209.941994192929,3409712.5050595463
700000,2377.5489795649155,2333316.6740015456
725000,4754.794815921357,1022805.309676771
750000,-490.2966864834321,1183939.1659076228
775000,3855.48387285091,1118115.9612710446
800000,7905.377522274069,791806.6422793368
825000,9794.330395441453,434794.13374558603
850000,3224.70875084406,2591273.9025235
875000,-139505.90219141837,27858214.21989049
900000,-163380.65298508093,8607855.224155577
925000,-59004.25917169588,4017419.088581958
950000,-74510.40126165813,106316611.96166787
975000,-54835.61977786528,44059701.35379856
1000000,-51521.8190385794,31123281.483948834
