Training Step,Steps,Reward
0,10.35,0.02
50000,31.175,0.14500000000000002
100000,31.50333333333333,0.29
150000,43.346666666666664,0.48666666666666664
200000,40.376666666666665,0.6033333333333334
250000,44.63999999999999,0.6
300000,40.5,0.5800000000000001
350000,41.46666666666666,0.6033333333333334
400000,40.61666666666667,0.6466666666666668
450000,42.60999999999999,0.6633333333333333
500000,40.96,0.6133333333333333
550000,43.60666666666666,0.5666666666666665
600000,46.303333333333335,0.5333333333333333
650000,48.73333333333333,0.6166666666666667
700000,48.54333333333333,0.6133333333333334
750000,45.96666666666666,0.6866666666666666
800000,43.653333333333336,0.6633333333333334
850000,42.58333333333333,0.7000000000000001
900000,47.173333333333325,0.6866666666666666
950000,49.63,0.6866666666666666
1000000,49.330000000000005,0.65
