Training Step,Reward,Value Error
25000,96.0,73.22486971190432
50000,117.0,117.14102713501701
75000,147.0,168.61118348543633
100000,165.0,203.16179138553503
125000,193.0,182.20176072382037
150000,203.0,191.71479163776493
175000,220.0,216.67116440751224
200000,270.0,198.65587336549729
225000,304.0,205.18038636381982
250000,347.0,205.98733237704667
275000,392.0,187.22710074458215
300000,397.0,185.59207581477744
325000,372.0,194.75722586184318
350000,354.0,184.4300558285657
375000,383.0,190.18580136001125
400000,372.0,191.29571897850965
425000,364.0,184.30145661516556
450000,352.0,176.46020130484825
475000,373.0,190.9431746441987
500000,360.0,192.2926466901914
525000,379.0,186.4381449999056
550000,319.0,184.6088537417475
575000,389.0,181.55428574701685
600000,376.0,179.40541373408783
625000,393.0,168.11099177340535
650000,430.0,167.7211987294257
675000,394.0,161.64653208547455
700000,392.0,173.93504145434076
725000,385.0,162.86694298598647
750000,395.0,156.0910825444442
775000,431.0,163.32311094523115
800000,402.0,165.7311241661905
825000,353.0,152.9901744714479
850000,398.0,146.3695018508753
875000,382.0,159.4224440242168
900000,406.0,159.00829955929623
925000,382.0,154.7178488443839
950000,401.0,155.1750696314156
975000,342.0,147.57609458960354
1000000,388.0,144.80109016830048
