Training Step,Reward,Value Error
25000,-27468.846,0
50000,-9086.105,0
75000,-805.65515,0
100000,1589.5731,0
125000,2073.7031,0
150000,2817.862,0
175000,2150.5059,0
200000,2740.079,0
225000,1327.7876,0
250000,-72.80897,0
275000,-1025.9089,0
300000,-1481.2054,0
325000,-1890.073,0
350000,-422.4036,0
375000,-992.13965,0
400000,-1805.0319,0
425000,-1758.851,0
450000,-1783.4183,0
475000,-44.903812,0
500000,-78.70204,0
525000,258.2886,0
550000,-195.65373,0
575000,920.52405,0
600000,-276.11047,0
625000,1753.1095,0
650000,3115.0305,0
675000,3403.0933,0
700000,3243.7153,0
725000,1350.7848,0
750000,2357.7754,0
775000,2292.4812,0
800000,2049.2285,0
825000,2186.7397,0
850000,1724.9419,0
875000,-79.957825,0
900000,840.80225,0
925000,-1174.3872,0
950000,-470.9122,0
975000,719.4963,0
1000000,1744.3335,0
