Training Step,Reward,Value Error
25000,-26600.704989349568,937773.6028070285
50000,-2167.513562333885,574840.4844545302
75000,816.7509770440017,304060.280665625
100000,1665.5609620035746,256218.30812769048
125000,2352.9266393389175,225393.37972855015
150000,3593.6170353613825,220370.62232137512
175000,5046.699363970945,198114.43556945716
200000,7746.394372846973,313929.58700380876
225000,10530.570378168442,426565.7393625475
250000,12269.958584903583,490633.64194694423
275000,13983.890938545368,492703.7958705301
300000,14983.12447468788,533066.1620005381
325000,13791.767090047628,551410.3529823611
350000,13362.172413891114,559928.934905869
375000,13013.132168808057,903327.6146213228
400000,14816.273553364212,550862.0690102933
425000,13499.511894157218,538898.6747680254
450000,16098.39272743827,939471.7445723176
475000,16527.181588938452,844983.8845059961
500000,17427.834611725637,634690.7838180054
525000,19321.37334242529,507761.7262288829
550000,19909.190004005428,886479.227653165
575000,18116.12810832594,551468.0568654751
600000,19029.22008723349,483595.36113657086
625000,19003.59299570018,629974.4108208142
650000,19657.85852741513,558611.9565287153
675000,18967.894781372168,591069.8501161379
700000,18603.534543529757,569379.8163327749
725000,18669.943918359677,574666.9390021481
750000,19049.7492441672,520847.9730804229
775000,17549.044665558475,752759.1521865525
800000,17673.494488781667,670513.2059130155
825000,18350.87140634271,694162.6843625049
850000,15723.136721492021,447332.1902751619
875000,17821.079842348925,428063.98924712586
900000,16622.791869369426,620377.6579414163
925000,16048.528718635052,760692.598402469
950000,14634.47147629577,573128.7243136409
975000,15636.883624090318,604133.216469713
1000000,16157.198886436741,664786.8350909015
