Training Step,Reward,Value Error
25000,-58831.0,54913.47177891419
50000,-57052.0,67904.65436699444
75000,-52912.0,163161.70523443475
100000,-49894.0,205356.88611390587
125000,-46948.0,288332.9550183374
150000,-44320.0,338817.99054972955
175000,-40831.0,398369.3329656319
200000,-37066.0,411584.64126897854
225000,-33757.0,394431.7225871683
250000,-30544.0,366173.1890523209
275000,-28510.0,371184.9178934011
300000,-28705.0,404349.550537027
325000,-28681.0,396851.1196326264
350000,-28636.0,449219.8476459115
375000,-28699.0,471062.0076864281
400000,-28663.0,430565.52432030695
425000,-28384.0,508457.0052134986
450000,-28312.0,509506.1760832763
475000,-28888.0,469558.8619837258
500000,-28537.0,451946.91015039943
525000,-28789.0,523686.9970130875
550000,-28429.0,474968.4654838615
575000,-28699.0,497800.0013128315
600000,-28762.0,487339.12804228056
625000,-28402.0,514094.888129192
650000,-28906.0,514221.2739795833
675000,-28651.0,438806.94412272726
700000,-28357.0,465666.7038534755
725000,-28348.0,452177.5058629672
750000,-28411.0,473346.3594454733
775000,-28375.0,532579.6890437949
800000,-28705.0,540734.3471536158
825000,-28582.0,586047.1489949997
850000,-28366.0,548348.9162676212
875000,-28348.0,505866.2925865308
900000,-28303.0,500675.9926791792
925000,-28618.0,509468.2792799804
950000,-28609.0,537520.9443231743
975000,-28609.0,486514.78583123646
1000000,-28438.0,474425.7649662269
