Training Step,Steps,Reward
0,10.01,0.01
50000,66.24000000000001,0.06999999999999999
100000,27.339999999999996,0.3
150000,32.75,0.45
200000,24.46,0.29
250000,34.67,0.25
300000,29.929999999999996,0.41000000000000003
350000,26.620000000000005,0.22000000000000003
400000,40.269999999999996,0.45
450000,43.11,0.5
500000,32.1,0.45999999999999996
550000,39.519999999999996,0.63
600000,33.93,0.39
650000,31.810000000000002,0.53
700000,33.31,0.5199999999999999
750000,35.4,0.55
800000,30.110000000000003,0.5700000000000001
850000,46.44,0.5199999999999999
900000,44.49,0.58
950000,35.33,0.63
1000000,40.75,0.63
