Training Step,Reward,Value Error
12500,0.00464,0.0
25000,0.00496,0.0
37500,0.0072,0.0
50000,0.00536,0.0
62500,0.0064,0.0
75000,0.00624,0.0
87500,0.00528,0.0
100000,0.00744,0.0
112500,0.00792,0.0
125000,0.00912,0.0
137500,0.00736,0.0
150000,0.00872,0.0
162500,0.01112,0.0
175000,0.01024,0.0
187500,0.00976,0.0
200000,0.01048,0.0
212500,0.012,0.0
225000,0.01248,0.0
237500,0.01456,0.0
250000,0.01344,0.0
262500,0.01536,0.0
275000,0.01368,0.0
287500,0.01424,0.0
300000,0.0164,0.0
312500,0.01552,0.0
325000,0.01448,0.0
337500,0.01568,0.0
350000,0.01472,0.0
362500,0.01296,0.0
375000,0.01424,0.0
387500,0.01424,0.0
400000,0.01312,0.0
412500,0.01336,0.0
425000,0.01576,0.0
437500,0.01392,0.0
450000,0.01336,0.0
462500,0.01304,0.0
475000,0.01464,0.0
487500,0.01328,0.0
500000,0.01488,0.0
