Training Step,Steps,Reward
0,21.213191650480134,218.65383346005828
50000,134.83149483707436,68.04475592279097
100000,96.68531739617967,28.150180502037877
150000,131.16854767816864,50.6967691195527
200000,50.62408048547646,33.274309694456534
250000,45.98086993522414,33.067483654290534
300000,82.27454724883025,73.32115031230751
350000,106.61140464321817,31.3414634015887
400000,41.05607902613205,17.393356509569617
450000,64.05407481183379,35.426351305798676
500000,131.03435055358577,31.855619090129593
550000,130.36030693811674,24.6260599935784
600000,34.63197547065428,18.24162558348237
650000,32.7061175470278,12.75530663945302
700000,146.64273115296237,50.3583725000025
750000,47.285012424657346,28.719715707776253
800000,76.29005505306704,18.878130240647554
850000,130.50196550243984,22.713124972611382
900000,40.11162705500738,19.764543619414596
950000,40.86582190535264,80.81603869035199
1000000,100.437827659702,255.89230869541103
