Training Step,Reward,Value Error
25000,97.8,119.41192885162127
50000,127.2,128.75023170566564
75000,146.4,153.2573126622141
100000,150.7,165.85727483549272
125000,173.4,175.09454960624572
150000,194.1,177.77467377613647
175000,197.4,180.71564607108886
200000,222.3,174.46117759965563
225000,241.4,174.4128073565993
250000,283.7,169.54355039121475
275000,304.2,171.45965084395138
300000,329.3,172.85310980870273
325000,325.3,175.19970119249774
350000,318.8,174.41596920301672
375000,326.6,166.60421463630263
400000,329.9,169.8540919514591
425000,332.1,169.57341062476044
450000,324.5,166.5139514215407
475000,319.9,164.4197227136232
500000,338.0,165.82737695663528
525000,329.7,170.00215961806242
550000,341.8,169.69460346668492
575000,345.0,170.90325874577974
600000,354.2,167.6646212319494
625000,343.4,167.69960036152042
650000,348.8,165.60115510920878
675000,347.9,167.76410034663277
700000,355.7,165.50173450491275
725000,358.1,165.59914440901485
750000,355.5,163.87414689651922
775000,378.7,167.5568681431294
800000,356.2,167.0983806348173
825000,353.2,164.16040713161928
850000,352.0,165.14889904652955
875000,353.3,166.6537522133498
900000,355.5,164.87460078119767
925000,356.3,163.328968715074
950000,364.6,165.7515707475308
975000,348.0,164.58172688257181
1000000,356.4,162.94551090385067
